Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,80251145,8,5,56,11601,20,0,7.0,5.656854,5840,0,2320.2,2436.833,145.2564945,0.161991458,6687595.5,20800000.0,72400000,3,78500000,11200000.0,27100000.0,72400000,3,1796159,449039.75,888783.5,1782181,157,0,0,0,0,172,112,0.09968705,0.062304407,0,5840,833.0714,1774.9062,3150292.5,0,0,0,0,1,0,0,0,0,897.1539,7.0,2320.2,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4012.0,0.0,4012,4012,39200000.0,46900000.0,72400000,6030865,DDoS
6,94,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10638.298,10638.298,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,55,340,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,665,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,984499,15,13,865,11788,218,0,57.666668,78.03906,2330,0,906.7692,846.29004,12852.2223,28.4408618,36462.926,105526.164,503747,4,984499,70321.36,141352.14,503747,41,905171,75430.914,166234.06,536151,4,0,0,0,0,312,272,15.236176,13.204686,0,2330,436.31033,704.5258,496356.66,0,0,0,1,0,0,0,0,0,451.89285,57.666668,906.7692,0,0,0,0,0,0,15,865,13,11788,8192,4,14,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,176,2,2,92,220,46,46,46.0,0.0,110,110,110.0,0.0,1772727.273,22727.27273,58.666668,95.55278,169,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11363.637,11363.637,46,110,71.6,35.054245,1228.8,0,0,0,0,0,0,0,0,1,89.5,46.0,110.0,0,0,0,0,0,0,2,92,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30413,1,1,44,108,44,44,44.0,0.0,108,108,108.0,0.0,4997.862756,65.76135205,30413.0,0.0,30413,30413,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.880676,32.880676,44,108,65.333336,36.950417,1365.3334,0,0,0,0,0,0,0,0,1,98.0,44.0,108.0,0,0,0,0,0,0,1,44,1,108,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,157239,18,25,200,482,43,0,11.111111,12.189141,52,0,19.28,14.391896,4337.346333,273.4690503,3743.7856,14280.013,78762,1,157171,9245.353,29575.65,119771,1,157128,6547.0,18570.582,78762,1,0,0,0,0,384,524,114.47542,158.99364,0,52,15.5,14.010793,196.30232,0,0,0,1,0,0,0,0,1,15.860465,11.111111,19.28,0,0,0,0,0,0,18,200,25,482,8192,229,16,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,65953306,16,16,708,5711,389,0,44.25,107.429665,1448,0,356.9375,573.5885,97.32643273,0.485191751,2127526.0,4057004.8,10200000,3,62200000,4145995.5,5124640.0,10300000,209,65900000,4393496.5,5006515.5,10300000,3,0,0,0,0,520,520,0.24259588,0.24259588,0,1448,194.51515,430.45688,185293.12,0,0,0,1,0,0,0,0,1,200.59375,44.25,356.9375,0,0,0,0,0,0,16,708,16,5711,29200,227,3,32,201361.83,368575.3,953713,50688,10200000.0,79142.67,10200000,10000000,Benign
6,145499,3,5,306,11595,306,0,102.0,176.66919,7240,0,2319.0,3331.6382,81794.37659,54.98319576,20785.572,50169.066,134186,7,10993,5496.5,7763.325,10986,7,145466,36366.5,65415.645,134186,85,0,0,0,0,104,168,20.618698,34.3645,0,7240,1322.3334,2637.3425,6955575.5,0,0,0,1,0,0,0,0,1,1487.625,102.0,2319.0,0,0,0,0,0,0,3,306,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
6,34440210,51,89,6939,90451,583,0,136.05882,238.43132,4125,0,1016.30334,805.7685,2827.79925,4.065015864,247771.3,1449144.4,10000000,1,24400000,488986.62,1984170.6,10200000,182,34300000,389562.28,1831316.1,10200000,1,0,0,0,0,1056,1828,1.4808272,2.5841887,0,4125,690.7092,781.844,611280.06,0,0,0,1,0,0,0,0,1,695.6429,136.05882,1016.30334,0,0,0,0,0,0,51,6939,89,90451,8192,672,48,20,2224193.0,2921638.0,4290103,158283,10000000.0,2612.0525,10000000,9998626,Benign
17,30752,2,2,62,126,31,31,31.0,0.0,63,63,63.0,0.0,6113.423517,130.0728408,10250.667,17748.613,30745,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,64,65.03642,65.03642,31,63,43.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,54.75,31.0,63.0,0,0,0,0,0,0,2,62,2,126,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,305,3,1,31,0,31,0,10.333333,17.897858,0,0,0.0,0.0,101639.3443,13114.7541,101.666664,113.56203,232,24,281,140.5,129.40054,232,49,0,0.0,0.0,0,0,0,0,0,0,60,20,9836.065,3278.6885,0,31,6.2,13.863622,192.2,0,0,0,0,1,0,0,0,0,7.75,10.333333,0.0,0,0,0,0,0,0,3,31,1,0,1013,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,102,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19607.84314,102.0,0.0,102,102,102,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0,0,0,64,0,19607.844,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,463,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,91332,1,1,50,156,50,50,50.0,0.0,156,156,156.0,0.0,2255.50738,21.8981299,91332.0,0.0,91332,91332,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.949065,10.949065,50,156,85.333336,61.199127,3745.3333,0,0,0,0,0,0,0,0,1,128.0,50.0,156.0,0,0,0,0,0,0,1,50,1,156,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,32119,4,4,164,228,41,41,41.0,0.0,57,57,57.0,0.0,12204.61409,249.073757,4588.4287,11943.787,31674,1,31870,10623.333,18357.732,31821,1,31972,10657.333,18377.637,31878,46,0,0,0,0,104,104,124.53688,124.53688,41,57,48.11111,8.43274,71.111115,0,0,0,0,0,0,0,0,1,54.125,41.0,57.0,0,0,0,0,0,0,4,164,4,228,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,53,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18867.924,18867.924,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,6616,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,216748,3,4,445,1728,445,0,148.33333,256.92087,1728,0,432.0,864.0,10025.46736,32.29556905,36124.668,52577.977,104294,2,103563,51781.5,73085.85,103461,102,113327,37775.668,57900.3,104436,2,0,0,0,0,72,92,13.840959,18.45461,0,1728,271.625,608.71857,370538.28,0,0,0,1,0,0,0,0,1,310.42856,148.33333,432.0,0,0,0,0,0,0,3,445,4,1728,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,403775,2,2,72,214,36,36,36.0,0.0,107,107,107.0,0.0,708.3152746,9.906507337,134591.67,233113.55,403768,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,4.9532537,4.9532537,36,107,64.4,38.8883,1512.3,0,0,0,0,0,0,0,0,1,80.5,36.0,107.0,0,0,0,0,0,0,2,72,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,53530493,9,9,472,2064,430,0,52.444443,141.59724,2052,0,229.33333,683.50494,47.37486726,0.336256944,3148852.5,4623137.0,10000000,25,50200000,6276524.0,5176485.5,10000000,801,53500000,6686705.5,4729006.5,10000000,1227,0,0,0,0,192,252,0.16812848,0.16812848,0,2052,133.47368,474.77707,225413.27,0,0,0,1,0,0,0,0,1,140.88889,52.444443,229.33333,0,0,0,0,0,0,9,472,9,2064,8192,946,8,20,44854.6,17457.605,76083,36890,9997583.0,3513.02,10000000,9994513,Benign
6,812,3,0,46,0,46,0,15.333333,26.558113,0,0,0.0,0.0,56650.24631,3694.581281,406.0,239.00209,575,237,812,406.0,239.00209,575,237,0,0.0,0.0,0,0,0,0,0,0,60,0,3694.5813,0.0,0,46,11.5,23.0,529.0,0,0,0,0,1,0,0,0,0,15.333333,15.333333,0.0,0,0,0,0,0,0,3,46,0,0,64046,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,53073,1,1,56,112,56,56,56.0,0.0,112,112,112.0,0.0,3165.451359,37.68394476,53073.0,0.0,53073,53073,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.841972,18.841972,56,112,74.666664,32.331615,1045.3334,0,0,0,0,0,0,0,0,1,112.0,56.0,112.0,0,0,0,0,0,0,1,56,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5078549,6,4,319,159,225,0,53.166668,86.36994,145,2,39.75,70.192,94.12137207,1.969066361,564283.25,1617923.6,4877943,3,5078549,1015709.8,2207838.2,4964882,3,150034,50011.332,49151.99,98498,220,0,0,0,0,132,84,1.1814399,0.78762656,0,225,43.454544,73.884186,5458.8726,0,0,0,1,0,0,0,0,0,47.8,53.166668,39.75,0,0,0,0,0,0,6,319,4,159,8192,30016,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,32389,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,92.62403903,16194.5,19393.818,29908,2481,0,0.0,0.0,0,0,2481,2481.0,0.0,2481,2481,0,0,0,0,32,64,30.87468,61.74936,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,280,64,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30529,1,1,46,78,46,46,46.0,0.0,78,78,78.0,0.0,4061.711815,65.51148089,30529.0,0.0,30529,30529,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.75574,32.75574,46,78,56.666668,18.475208,341.33334,0,0,0,0,0,0,0,0,1,85.0,46.0,78.0,0,0,0,0,0,0,1,46,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,1035,2,2,66,268,33,33,33.0,0.0,134,134,134.0,0.0,322705.314,3864.7343,345.0,592.3614,1029,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,1932.3672,1932.3672,33,134,73.4,55.319977,3060.3,0,0,0,0,0,0,0,0,1,91.75,33.0,134.0,0,0,0,0,0,0,2,66,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,234,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,51282.05128,8547.008547,234.0,0.0,234,234,234,234.0,0.0,234,234,0,0.0,0.0,0,0,0,0,0,0,40,0,8547.009,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,40921,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1757123,16,24,1396,4574,378,0,87.25,89.882515,1430,0,190.58333,409.2062,3397.599371,22.7644849,45054.438,120522.734,744305,1,1707925,113861.664,198321.58,793365,722,1708403,74278.39,151194.27,744305,1,0,0,0,0,332,492,9.105794,13.658691,0,1430,145.60976,320.0299,102419.14,0,0,0,1,0,0,0,0,1,149.25,87.25,190.58333,0,0,0,0,0,0,16,1396,24,4574,8192,176,15,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,4663,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,98423683,7,5,382,11595,376,0,54.57143,141.75432,10147,0,2319.0,4420.6763,121.6881917,0.121921875,8947608.0,29700000.0,98400000,0,98400000,16400000.0,40200000.0,98400000,0,3106,776.5,1294.7341,2714,5,0,0,0,0,220,168,0.0711211,0.05080078,0,10147,921.3077,2801.2678,7847102.0,0,0,0,0,1,0,0,0,0,998.0833,54.57143,2319.0,0,0,0,0,0,0,7,382,5,11595,274,235,2,20,1989.0,0.0,1989,1989,98400000.0,0.0,98400000,98400000,DoS Hulk
6,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.032,16129.032,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,939,256,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,59151,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,2028.706193,33.81176988,59151.0,0.0,59151,59151,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.905886,16.905886,52,68,57.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,250,2,2,94,256,47,47,47.0,0.0,128,128,128.0,0.0,1400000.0,16000.0,83.333336,103.84764,200,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,80,80,8000.0,8000.0,47,128,79.4,44.36553,1968.3,0,0,0,0,0,0,0,0,1,99.25,47.0,128.0,0,0,0,0,0,0,2,94,2,256,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30903,2,2,132,296,66,66,66.0,0.0,148,148,148.0,0.0,13849.78805,129.4372715,10301.0,17834.928,30895,3,3,3.0,0.0,3,3,5,5.0,0.0,5,5,0,0,0,0,40,40,64.718636,64.718636,66,148,98.8,44.91325,2017.2,0,0,0,0,0,0,0,0,1,123.5,66.0,148.0,0,0,0,0,0,0,2,132,2,296,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,73177,1,1,47,179,47,47,47.0,0.0,179,179,179.0,0.0,3088.402094,27.33099198,73177.0,0.0,73177,73177,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,13.665496,13.665496,47,179,91.0,76.210236,5808.0,0,0,0,0,0,0,0,0,1,136.5,47.0,179.0,0,0,0,0,0,0,1,47,1,179,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,47385,2,2,76,376,38,38,38.0,0.0,188,188,188.0,0.0,9538.883613,84.41489923,15795.0,27312.719,47333,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,42.20745,42.20745,38,188,98.0,82.15839,6750.0,0,0,0,0,0,0,0,0,1,122.5,38.0,188.0,0,0,0,0,0,0,2,76,2,376,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,125,3,1,43,6,31,6,14.333333,14.433757,6,6,6.0,0.0,392000.0,32000.0,41.666668,37.898987,76,1,49,24.5,33.23402,48,1,0,0.0,0.0,0,0,0,0,0,0,60,20,24000.0,8000.0,6,31,11.0,11.18034,125.0,0,0,0,0,1,0,0,0,0,13.75,14.333333,6.0,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,46828,1,1,46,176,46,46,46.0,0.0,176,176,176.0,0.0,4740.753395,42.70949005,46828.0,0.0,46828,46828,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.354746,21.354746,46,176,89.333336,75.055534,5633.3335,0,0,0,0,0,0,0,0,1,134.0,46.0,176.0,0,0,0,0,0,0,1,46,1,176,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,46122,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2081.436191,43.36325398,46122.0,0.0,46122,46122,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.681627,21.681627,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,86744,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,1452.550032,23.05634972,86744.0,0.0,86744,86744,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.528174,11.528174,55,71,60.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,0,0,0,0,0,0,1,55,1,71,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23755,2,2,102,266,51,51,51.0,0.0,133,133,133.0,0.0,15491.47548,168.385603,7918.3335,13708.894,23748,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,84.1928,84.1928,51,133,83.8,44.91325,2017.2,0,0,0,0,0,0,0,0,1,104.75,51.0,133.0,0,0,0,0,0,0,2,102,2,266,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,162,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1283950.617,24691.35802,54.0,53.674946,110,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,12345.679,12345.679,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,117256557,12,13,593,4290,207,0,49.416668,70.349075,1418,0,330.0,543.1953,41.64372658,0.213207693,4885690.0,16500000.0,58900000,1,117000000,10700000.0,23700000.0,58900000,186,117000000,9768323.0,22800000.0,59000000,1,0,0,0,0,392,424,0.10233969,0.110868,0,1418,187.8077,406.10895,164924.48,0,0,0,1,0,0,0,0,1,195.32,49.416668,330.0,0,0,0,0,0,0,12,593,13,4290,29200,349,6,32,142892.5,91989.64,207939,77846,58500000.0,647421.3,58900000,58000000,Benign
17,120631,4,2,152,300,38,38,38.0,0.0,150,150,150.0,0.0,3746.963882,49.73845861,24126.2,33047.27,61770,3,61777,20592.334,35660.906,61770,3,4,4.0,0.0,4,4,0,0,0,0,80,64,33.158974,16.579487,38,150,70.0,54.650406,2986.6667,0,0,0,0,0,0,0,0,0,81.666664,38.0,150.0,0,0,0,0,0,0,4,152,2,300,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,98070675,6,10,11613,68,8760,0,1935.5,3529.815,20,0,6.8,5.0066624,119.10798,0.163147648,6538045.0,24100000.0,93500000,1,98100000,19600000.0,43500000.0,97400000,3,97400000,10800000.0,31000000.0,93500000,1,0,0,0,0,132,212,0.061180368,0.10196728,0,8760,687.4706,2190.0513,4796324.5,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,3910330.0,0.0,3910330,3910330,93500000.0,0.0,93500000,93500000,Benign
6,81168122,8,5,56,11607,20,0,7.0,5.656854,7300,0,2321.4,3346.364,143.6894154,0.160161399,6764010.0,21900000.0,76300000,4,80300000,11500000.0,28600000.0,76300000,144,826861,206715.25,412752.66,825844,4,0,0,0,0,172,112,0.09856086,0.06160054,0,7300,833.5,2184.0618,4770126.0,0,0,0,0,1,0,0,0,0,897.61536,7.0,2321.4,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4041980.0,0.0,4041980,4041980,76300000.0,0.0,76300000,76300000,DDoS
17,360602,1,1,51,96,51,51,51.0,0.0,96,96,96.0,0.0,407.6516492,5.546280941,360602.0,0.0,360602,360602,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.7731404,2.7731404,51,96,66.0,25.980762,675.0,0,0,0,0,0,0,0,0,1,99.0,51.0,96.0,0,0,0,0,0,0,1,51,1,96,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5771122,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.079318372,0.693106124,1923707.4,3302999.5,5737634,55,5771122,2885561.0,4033440.2,5737634,33488,0,0.0,0.0,0,0,0,0,0,0,80,32,0.5198296,0.17327653,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,29200,14600,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,50733,2,2,82,176,41,41,41.0,0.0,88,88,88.0,0.0,5085.447342,78.84414484,16911.0,29287.248,50729,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,39.422073,39.422073,41,88,59.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,74.75,41.0,88.0,0,0,0,0,0,0,2,82,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30742,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,5302.19244,65.05757595,30742.0,0.0,30742,30742,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.52879,32.52879,51,112,71.333336,35.218365,1240.3334,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,116320772,28,20,3512,6368,439,0,125.42857,201.95918,796,0,318.4,400.08926,84.93753807,0.412652007,2474910.0,4200551.0,10200000,15,116000000,4307301.0,4815172.5,10200000,118,116000000,6120875.0,4674525.0,10300000,671,0,0,0,0,904,648,0.24071367,0.17193833,0,796,201.63266,310.19366,96220.11,0,0,0,1,0,0,0,0,0,205.83333,125.42857,318.4,0,0,0,0,0,0,28,3512,20,6368,29200,300,8,32,772675.2,2482472.5,8257611,23492,9799791.0,1334511.2,10200000,5779311,Benign
6,5804356,9,6,389,5197,196,0,43.22222,78.10854,2043,0,866.1667,886.8318,962.3806672,2.584266024,414596.84,1519041.8,5692167,1,5804356,725544.5,2006930.2,5692167,3,50730,10146.0,12537.271,25016,193,0,0,0,0,296,200,1.5505596,1.0337064,0,2043,349.125,660.76874,436615.3,0,0,0,1,0,0,0,0,0,372.4,43.22222,866.1667,0,0,0,0,0,0,9,389,6,5197,29200,122,3,32,112186.0,0.0,112186,112186,5692167.0,0.0,5692167,5692167,Benign
6,30138,3,5,26,11601,20,0,8.666667,10.263203,5840,0,2320.2,2436.833,385792.0234,265.4456168,4305.4287,9411.887,25437,57,3999,1999.5,2539.2205,3795,204,30081,7520.25,12077.265,25437,188,0,0,0,0,72,112,99.54211,165.9035,0,5840,1291.8889,2110.9507,4456113.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,59,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16949.152,16949.152,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,343,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,51174,2,2,90,164,45,45,45.0,0.0,82,82,82.0,0.0,4963.458006,78.16469301,17058.0,29540.127,51168,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,64,64,39.082348,39.082348,45,82,59.8,20.265734,410.7,0,0,0,0,0,0,0,0,1,74.75,45.0,82.0,0,0,0,0,0,0,2,90,2,164,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,195,2,2,162,258,81,81,81.0,0.0,129,129,129.0,0.0,2153846.154,20512.82051,65.0,106.5223,188,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10256.41,10256.41,81,129,100.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,125.25,81.0,129.0,0,0,0,0,0,0,2,162,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31381,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,7966.603996,127.4656639,10460.333,18074.543,31331,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,63.732834,63.732834,34,91,56.8,31.220186,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,204,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,58823.52941,9803.921569,204.0,0.0,204,204,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4901.961,4901.961,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,32,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
